gic2,cik,GVKEY,permno,Industry,CompName,esg_report,year,filename,sentence,Label
50,39899,4988,47941,Communication Services,TEGNA INC,1,2020,TEGNA INC_2020.txt,"As a result, we do not intentionally collect or otherwise have access to our customers’ payment card data, allowing us to significantly limit the risk of exposing such data in the event of a security incident.",PL
50,39899,4988,47941,Communication Services,TEGNA INC,0,2015,edgar/data/39899/0001193125-15-093753.txt,"Each of Hopper, Barberry and Mr. Icahn has shared voting power and shared dispositive power with regard to such Shares.",CG
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2017,AMERICAN ELECTRIC POWER CO_2017.txt,"Veterans tend to have the technical training, experience and personal characteristics that make them a great fit for careers in the energy industry.",HC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2017,AMERICAN ELECTRIC POWER CO_2017.txt,The modification lowered a systemwide SO2 emission cap for AEP plants that becomes increasingly stringent through 2029.,CC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2018,AMERICAN ELECTRIC POWER CO_2018.txt,"Of this, approximately $3 billion per year will be invested in transmission to address aging infrastructure, improve local reliability, relieve congestion on existing lines, and enable the growth of distributed generation technologies and renewable resources.",CC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2020,AMERICAN ELECTRIC POWER CO_2020.txt,"And we are investing in our talent recruiting efforts to become more effective at connecting our new, cutting-edge work roles with today’s top candidates.",HC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2021,AMERICAN ELECTRIC POWER CO_2021.txt,"For example, we are working diligently to find an acceptable solution to manage excess water at the Pirkey Plant, which due to lower generating needs, is not able to maintain its designed balance of water usage.",NC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,0,2010,edgar/data/4904/0001193125-10-056811.txt,"For example, the Audit Committee is responsible for overseeing financial reporting risks.",CG
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2010,XCEL ENERGY INC_2010.txt,"Xcel Energy participated in a project with the B&W Pantex Plant near Amarillo, Texas, in making all distribution lines at the plant avian-friendly.",NC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2017,XCEL ENERGY INC_2017.txt,"New Mexico is an exception, where the company anticipates meeting the state’s wind energy requirement through 2024 and has requested a waiver for acquiring additional solar energy from large, universal solar power plants due to constraints under the state’s Reasonable Cost Threshold (RCT ).",CC
55,1111711,7974,38762,Utilities,NISOURCE INC,0,2010,edgar/data/1111711/0000950123-10-031859.txt,The non-management members met separately from management seven times in 2009.,CG
60,1045609,29984,85592,Real Estate,PROLOGIS INC,1,2009,PROLOGIS INC_2009.txt,"In 2009, the value provided to employees via wages amounted to approximately $190 million globally.",HC
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2021,BOSTON PROPERTIES INC_2021.txt,"Between 2008 and 2021, we completed 25 LEED-BD+C certified new office development or redevelopment projects that we currently own and manage, totaling 10.0 million square feet.",CC
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2021,BOSTON PROPERTIES INC_2021.txt,"Adjustment of ventilation rates to meet demand improves energy efficiency and air quality, particularly CO2 concentration.",CC
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2021,BOSTON PROPERTIES INC_2021.txt,The project earned LEED-BD+C Gold certification in 2020.,CC
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,0,2008,edgar/data/1037540/0001193125-08-074768.txt,Annual long-term compensation awards with respect to 2006 placed our named executive officers near the middle of both sets of peers.,CG
60,1035443,64821,84767,Real Estate,ALEXANDRIA R E EQUITIES INC,0,2011,edgar/data/1035443/0001047469-11-004038.txt,IN PERSON You may vote your shares in person by attending the Annual Meeting.,CG
60,1035443,64821,84767,Real Estate,ALEXANDRIA R E EQUITIES INC,0,2012,edgar/data/1035443/0001047469-12-004937.txt,"Among our peer group, he is the Chief Executive Officer with the second longest tenure and was also instrumental in the formation, financing, and operations of the Company prior to our initial public offering.",CG
10,93410,2991,14541,Energy,CHEVRON CORP,1,2002,CHEVRON CORP_2002.txt,"In 2002, the Street-to-School program won the Institute of Petroleum’s community initiative award.",CR
10,93410,2991,14541,Energy,CHEVRON CORP,1,2004,CHEVRON CORP_2004.txt,Left Chevron’s West African Gas Pipeline group uses Ikonos satellite imagery to plan pipeline routes that avoid developed and environmentally sensitive areas.,NC
10,93410,2991,14541,Energy,CHEVRON CORP,1,2005,CHEVRON CORP_2005.txt,Reserves Crude oil or natural gas contained in underground rock formations called reservoirs.,NC
10,93410,2991,14541,Energy,CHEVRON CORP,1,2008,CHEVRON CORP_2008.txt,"More than 100,000 people in Aceh have been helped by the company’s efforts.",CR
10,93410,2991,14541,Energy,CHEVRON CORP,1,2009,CHEVRON CORP_2009.txt,"Indirect emissions come from electricity and steam Chevron imports, less the emissions credits from electricity and steam Chevron exports.",CC
10,93410,2991,14541,Energy,CHEVRON CORP,1,2009,CHEVRON CORP_2009.txt,"Over that time, we contributed more than $190,000 to projects in Scotland, which include habitat creation and restoration for species with declining populations, a field teaching position in Shetland, new wildlife-identification displays, and the installation of cameras that beam live images of endangered hen harrier chicks in their nests to viewers at a visitor center.",NC
10,93410,2991,14541,Energy,CHEVRON CORP,1,2010,CHEVRON CORP_2010.txt,"The Indonesian Ministry of Energy and Mineral Resources recognized the success of the program with its Padma Community Development Award, the second time Chevron has received this award.",CR
10,93410,2991,14541,Energy,CHEVRON CORP,1,2013,CHEVRON CORP_2013.txt,"We support educational programs from kindergarten through college, and career and technical training for the local workforce.",CR
10,93410,2991,14541,Energy,CHEVRON CORP,1,2016,CHEVRON CORP_2016.txt,We are also investing in two of the world’s largest carbon dioxide injection projects.,CC
10,93410,2991,14541,Energy,CHEVRON CORP,1,2017,CHEVRON CORP_2017.txt,"Of the 5.3 thousand barrels spilled in total, 4.8 were spilled to secondary containment.",PW
10,107263,11506,38156,Energy,WILLIAMS COS INC,1,2019,WILLIAMS COS INC_2019.txt,"We contributed $887,633 in support of STEM education in 2019.",CR
10,107263,11506,38156,Energy,WILLIAMS COS INC,1,2020,WILLIAMS COS INC_2020.txt,Williams engaged ERM Certification and Verification Services (ERM CVS) to provide third-party verification of our 2020 greenhouse gas emissions.,CC
10,107263,11506,38156,Energy,WILLIAMS COS INC,1,2020,WILLIAMS COS INC_2020.txt,Williams had no hydrocarbon spills greater than 1 bbl in Unusually Sensitive Areas in 2020.,PW
10,6769,1678,39490,Energy,APACHE CORP,1,2013,APACHE CORP_2013.txt,"Every year our CEO meets privately with our “ lead active shareholder,” who is designated by a group of our more involved shareholders to discuss issues, progress on previous targets and goals for the coming year.",CG
10,6769,1678,39490,Energy,APACHE CORP,1,2019,APACHE CORP_2019.txt,Apache owns approximately 79 percent of Altus and oversees management of the company.,CG
10,6769,1678,39490,Energy,APACHE CORP,1,2019,APACHE CORP_2019.txt,"People at all levels of the company and in a wide range of departments – such as Planning, Operations, Facilities, HSSE, Marketing, Tax, Risk Management, Treasury, Public Affairs, Government Affairs and others – participate in carefully analyzing the potential impacts of climate change-related risks on our business to ensure rigorous and comprehensive risk management.",CC
10,6769,1678,39490,Energy,APACHE CORP,1,2020,APACHE CORP_2020.txt,"In addition, Apache has increased the U.S. female STEM employee headcount by 26% since 2015.",HC
10,6769,1678,39490,Energy,APACHE CORP,1,2020,APACHE CORP_2020.txt,"In the U.S., Apache may consider corporate contributions for direct expenditures and/or independent expenditures in support of candidates, ballot measures, inaugurations, political party conventions and/or causes that align with the company's business objectives.",BE
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,1,2016,CIMAREX ENERGY CO_2016.txt,"Our Barry, United Kingdom fumed metal oxides facility implemented a project to upgrade the chemical treatment system within its cooling towers.",PW
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,1,2018,CIMAREX ENERGY CO_2018.txt,"Through regular communication among our plants on their plans, we are enabling better sharing of best practices and ideas to address common safety challenges.",HC
15,51434,6104,21573,Materials,INTL PAPER CO,1,2015,INTL PAPER CO_2015.txt,"To do our part to improve the world, today and for generations to come, by using renewable resources to make products people depend on every day.",NC
15,51434,6104,21573,Materials,INTL PAPER CO,1,2016,INTL PAPER CO_2016.txt,"With high recovery rates and well-managed forests to source ﬁber, ﬁber-based products are among the most sustainable products in the world.",NC
15,51434,6104,21573,Materials,INTL PAPER CO,1,2016,INTL PAPER CO_2016.txt,"Technical assessments of wastewater treatment systems by company subject-matter experts during audits identify system and operational opportunities and help to improve system efﬁciency, thereby improving efﬂuent quality.",PW
15,51434,6104,21573,Materials,INTL PAPER CO,1,2017,INTL PAPER CO_2017.txt,"All the suppliers of IP Brazil must work in full compliance with the Code of Conduct for Suppliers, which summarizes the company’s requirements in several sustainability aspects and is an integral part of all purchase orders issued and contracts signed.",BE
15,51434,6104,21573,Materials,INTL PAPER CO,1,2019,INTL PAPER CO_2019.txt,"We expect our suppliers to adhere to the requirements in our Third Party Code of Conduct,2 which outlines our expectations regarding the workplace standards and business practices of all third parties with whom we do business.",BE
15,51434,6104,21573,Materials,INTL PAPER CO,1,2019,INTL PAPER CO_2019.txt,We believe an injury-free workplace is possible.,HC
15,51434,6104,21573,Materials,INTL PAPER CO,1,2019,INTL PAPER CO_2019.txt,"Healthy watersheds and sustainable use of water resources are essential to communities, the environment and manufacturing our products.",NC
